Mailchimp,,,,,,,,,
Knowledge Suite,ナレッジスイート株式会社,IT/通信/インターネット系,東京都港区愛宕二丁目5番1号 愛宕グリーンヒルズMORIタワー　38F,"681,106,000",稲葉 雄一,51～100人,http://ksj.co.jp/,2006年10月,"['Knowledge Suite', 'GEOCRM.com', 'ラクリエ求人', 'ROBOT ID', 'VCRM']"
Benchmark Email,株式会社ベンチマークジャパン,IT/通信/インターネット系,東京都千代田区霞が関一丁目４番１号,,Jonathan Herrick,11～30人,http://www.benchmarkemail.com/jp,2012年2月,[]
配配メールBridge,株式会社ラクス,IT/通信/インターネット系,東京都渋谷区千駄ヶ谷5丁目27番5号　リンクスクエア新宿7階,"3億7,837万8千円",中村崇則,1000人以上,,2000年11月,[]
メール商人,株式会社イー・エム・ズィー,IT/通信/インターネット系,東京都港区赤坂4-13-5 赤坂オフィスハイツ133号室,"5,240万円",岩元貴久,2～10人,,2000年10月,[]
WiLL Mail,株式会社サパナ,IT/通信/インターネット系,東京都品川区南品川2-4-1　品川YMDビル 9F,3300万円,えとう　あきら,11～30人,http://willcloud.jp,2010年3月,[]
b→dash,株式会社フロムスクラッチ,IT/通信/インターネット系,東京都新宿区西新宿7-20-1 住友不動産ビル17階,"100,000,000円",安部　泰洋,101～200人,,2010年4月,['b→dash']
Cuenote FC,ユミルリンク株式会社,IT/通信/インターネット系,東京都渋谷区代々木2-2-1 小田急サザンタワー12F,"118,281,860円",清水　亘,101～200人,http://www.cuenote.jp/fc/,1999年7月,[]
MuuMuuMail,,,,,,,,,
blastmail,株式会社ラクスライトクラウド,IT/通信/インターネット系,東京都渋谷区千駄ヶ谷5丁目21-12 S-FRONT代々木4F,,,11～30人,,,[]
オレンジメール,,,,,,,,,
BIGLOBEクラウドメール,,,,,,,,,
ワイメール,株式会社イグレックス,IT/通信/インターネット系,東京都八王子市東町12番8号 長澤ビル,"1,000万円",,2～10人,,2012年1月,[]
BALES CLOUD,スマートキャンプ株式会社,IT/通信/インターネット系,東京都港区三田3-13-16 三田43MTビル13階,"100,000,000円",古橋 智史,101～200人,https://smartcamp.co.jp/,2014年6月,"['BOXIL', 'BALES', 'Zoom', 'BOXIL Ads', 'BALES CLOUD', 'インサイドセールス業界レポート2019 by スマートキャンプ', 'BOXIL BIZ DEEP', 'バックオフィス「ペーパーレス化」完全ガイド by BOXIL SaaS', 'Lead Brizzy', 'SaaS業界レポート2020', 'インサイドセールス業界レポート2020 by スマートキャンプ', 'Google Workspace', 'ERPポジショニングマップ by BOXIL SaaS', 'BALES CLOUD', 'SaaS業界レポート2021速報版']"
ferret One,株式会社ベーシック,IT/通信/インターネット系,東京都東京都千代田区一番町17-6 一番町MSビル1F,"3億6,060万円",秋山　勝,101～200人,,2004年3月,['ferret One']
Starseven,,,,,,,,,
EXPA,,,,,,,,,
acmailer,,,,,,,,,
オートビズ,,,,,,,,,
ナウゲッタmail,,,,,,,,,
緊急メール連絡板,株式会社ネットウエルシステム,IT/通信/インターネット系,東京都新宿区西新宿1丁目26番2号新宿野村ビル35Ｆ,1500,富田秋実,2～10人,,2008年9月,"['MarkONEシリーズ', 'File Transmission System', '継続確認Web']"
mmEXPRESS,,,,,,,,,
WEBCAS e-mail,株式会社WOW WORLD,IT/通信/インターネット系,東京都品川区西五反田7-20-9　KDX西五反田ビル4階,"3億2,242万円",美濃 和男,51～100人,https://www.wow-world.co.jp/,1995年4月,"['WEBCAS formulator', 'WEBCAS mailcenter', 'WEBCAS SMS']"
Customers Mail Cloud,ＨＥＮＮＧＥ株式会社,IT/通信/インターネット系,東京都渋谷区南平台町１６番２８号グラスシティ渋谷,,,101～200人,,,[]
ClickM@iler,トランスコスモス株式会社,IT/通信/インターネット系,東京都文京区後楽1-7-27　後楽鹿島ビル4F,,,1000人以上,,,[]
める配くん,,,,,,,,,
HyperMail,,,,,,,,,
さぶみっと！メール配信,,,,,,,,,
コンビーズメールプラス,株式会社コンビーズ,IT/通信/インターネット系,東京都渋谷区広尾1丁目7-20 DOTビル2F,"9,600万円",平井 武,31～50人,https://www.combz.jp/,2002年3月,['Combeez']
アララ メッセージング ソリューション,アララ株式会社,IT/通信/インターネット系,東京都港区南青山2-24-15青山タワービル別館,"331,500,000",岩井 陽介,51～100人,,2008年8月,[]
お名前.com メールマーケティング,ＧＭＯインターネット株式会社,IT/通信/インターネット系,東京都渋谷区桜丘町26番1号 セルリアンタワー,50億円,熊谷 正寿,1000人以上,,1991年5月,[]
noticious,negocia株式会社,IT/通信/インターネット系,東京都中央区新富1−7−8 イタクラビル8階,,柴山 大,2～10人,,2017年3月,[]
Zoho Campaigns,ゾーホージャパン株式会社,IT/通信/インターネット系,神奈川県横浜市西区みなとみらい三丁目6番1号,"9,000万円 （シンガポールZoho Corporation Pte. Ltd 100%）",Manikandan Thangaraj,1000人以上,,2001年9月,"['Zoho CRM', 'Zoho Desk', 'Zoho SalesIQ', 'Zoho Social', 'Zoho Projects', 'Zoho Survey', 'Zoho Analytics', 'Zoho Writer', 'Zoho Wiki', 'Zoho Forms', 'Zoho Invoice', 'Zoho Books', 'Zoho Assist', 'Zoho Creator']"
MailPublisher,エンバーポイント株式会社,IT/通信/インターネット系,東京都東京都千代田区有楽町 1-7-1 有楽町電気ビル北館 20階,1億円,神谷 勇樹,101～200人,,1999年12月,[]
絶対リーチ！SMS,AI CROSS株式会社,IT/通信/インターネット系,東京都港区西新橋3-16-11 愛宕イーストビル13F,4億5000万円,原田 典子,31～50人,https://aicross.co.jp/,2015年3月,[]
SMSLINK,株式会社ネクスウェイ,IT/通信/インターネット系,東京都港区虎ノ門４－３－１３ヒューリック神谷町ビル５Ｆ,300百万円,松森 正彦,301～500人,,2004年10月,['FNX e-帳票FAXサービス']
Push!SMS,株式会社ジンテック,IT/通信/インターネット系,東京都千代田区二番町11-7 住友不動産二番町ビル3F,5425万円,栁 秀樹,31～50人,https://www.jintec.com/,1993年4月,['Push!AutoCall']
空電プッシュ,NTTコム オンライン・マーケティング・ソリューション株式会社,IT/通信/インターネット系,東京都品川区大崎1-5-1 大崎センタービル4F,,,101～200人,,,['ビデオトーク powered by 空電']
KYUSMS,株式会社ＫＹＵＢＩＺ　ＪＡＰＡＮ,IT/通信/インターネット系,東京都目黒区目黒２－１５－１４ＦＳＤビル４階,4567万円,我喜屋浩＆アレクサンドルウェストファル,2～10人,https://www.kyubiz.co.jp/,2016年6月,[]
SMS HaNa,日本テレネット株式会社,IT/通信/インターネット系,京都府京都府京都市中京区烏丸通御池下る 井門明治安田生命ビル8F,420百万,代表取締役社長　古川 昌美,301～500人,,1985年11月,[]
KDDI Message Cast,Supershipホールディングス株式会社,IT/通信/インターネット系,東京都港区虎ノ門1-17-1虎ノ門ヒルズ ビジネスタワー,,,501～1000人,,,[]
WEBCAS SMS,株式会社WOW WORLD,IT/通信/インターネット系,東京都品川区西五反田7-20-9　KDX西五反田ビル4階,"3億2,242万円",美濃 和男,51～100人,https://www.wow-world.co.jp/,1995年4月,"['WEBCAS e-mail', 'WEBCAS formulator', 'WEBCAS mailcenter']"
Enterprise Video Suite,ブライトコーブ株式会社,IT/通信/インターネット系,東京都港区芝5-31-17,100百万円,川延 浩彰,31～50人,,2008年6月,['Video Marketing Suite']
necfru Media Cloud,株式会社ネクフル,IT/通信/インターネット系,東京都中央区銀座7-17-13 銀座永谷ビル6F,5250000,草薙俊介,2～10人,https://necfru.com,2011年11月,[]
Video Marketing Suite,ブライトコーブ株式会社,IT/通信/インターネット系,東京都港区芝5-31-17,100百万円,川延 浩彰,31～50人,,2008年6月,['Enterprise Video Suite']
J-Stream Equipmedia,株式会社Ｊストリーム,IT/通信/インターネット系,東京都港区芝二丁目５－６芝２５６スクエアビル６階,"21億8,237万円",石松 俊雄,301～500人,https://www.stream.co.jp/,1997年5月,[]
UIshare,株式会社ユイコモンズ,IT/通信/インターネット系,東京都港区港南2-16-1 品川イーストワンタワー７F,"361,725千円",松原　春男,11～30人,https://www.uicommons.co.jp/,2015年4月,[]
ビジュアモール ムービーライブラリ,ソフトバンク株式会社,IT/通信/インターネット系,東京都港区東新橋１－９－１,"197,694百万円",宮内 謙,1000人以上,,1986年12月,['PrimeMeeting']
動画配信システム「millvi（ミルビィ）」,株式会社エビリー,IT/通信/インターネット系,東京都渋谷区渋谷1-3-9　ヒューリック渋谷一丁目ビルB1,"3億7,000万円(資本準備金含む)",中川 恵介,31～50人,https://eviry.com/,2006年10月,['millviポータル']
クラストリーム,株式会社アイ・ピー・エル,IT/通信/インターネット系,神奈川県厚木市中町4-9-17,1000万円,吉川　実,31～50人,,1992年2月,[]
viaPlatz,NTTテクノクロス株式会社,IT/通信/インターネット系,東京都港区芝浦3-4-1 グランパークタワー15階,5億円,串間 和彦,1000人以上,,2017年4月,[]
MediaPack,株式会社サイト・パブリス,IT/通信/インターネット系,東京都千代田区霞が関3-2-6 東京倶楽部ビルディング5F,,䔥 敬如,11～30人,https://www.sitepublis.net/,,"['SITE PUBLIS', 'MANEKU', 'TSUTAERU', 'Suggest AI', '【BOXILEXPO】株式会社サイト・パブリス_TUSTAERU']"
tebiki,ピナクルズ株式会社,IT/通信/インターネット系,東京都東京都渋谷区鶯谷町3-1,,貴山 敬,11～30人,,2018年3月,['tebiki']
BOXIL,スマートキャンプ株式会社,IT/通信/インターネット系,東京都港区三田3-13-16 三田43MTビル13階,"100,000,000円",古橋 智史,101～200人,https://smartcamp.co.jp/,2014年6月,"['BALES', 'Zoom', 'BOXIL Ads', 'BALES CLOUD', 'インサイドセールス業界レポート2019 by スマートキャンプ', 'BOXIL BIZ DEEP', 'バックオフィス「ペーパーレス化」完全ガイド by BOXIL SaaS', 'Lead Brizzy', 'SaaS業界レポート2020', 'インサイドセールス業界レポート2020 by スマートキャンプ', 'Google Workspace', 'ERPポジショニングマップ by BOXIL SaaS', 'BALES CLOUD', 'SaaS業界レポート2021速報版']"
OPTIO,クロストレックス株式会社,IT/通信/インターネット系,東京都東京都渋谷区道玄坂一丁目16番3号 渋谷センタープレイス 2F,3000万円,吉永 浩和,2～10人,https://www.xtrecks.co.jp/,2018年11月,[]
GeAIne,エッジテクノロジー株式会社,IT/通信/インターネット系,東京都港区東新橋2-12-1 PMO東新橋2F,,,51～100人,,,['GeAIne']
ferret One,株式会社ベーシック,IT/通信/インターネット系,東京都東京都千代田区一番町17-6 一番町MSビル1F,"3億6,060万円",秋山　勝,101～200人,,2004年3月,[]
APOLLO SALES,株式会社Onion,IT/通信/インターネット系,東京都渋谷区渋谷2-6-11花門ビル 3F,"274,500,000円(資本準備金含む)",川村 亮介,11～30人,,2016年4月,[]
Datanyze,株式会社インターアローズ,IT/通信/インターネット系,東京都品川区西五反田1-23-7　五反田シティトラストビル９階,"2,855万円",男澤 洋二,11～30人,,2006年1月,[]
Lead Brizzy,株式会社Ｂｒｉｚｚｙ,IT/通信/インターネット系,東京都港区赤坂２丁目１０番２号,,土山 晋也,2～10人,,2019年8月,[]
WordPress,,,,,,,,,
BASE,,,,,,,,,
WIX,,,,,,,,,
Jimdo,,,,,,,,,
Stores.jp,,,,,,,,,
ペライチ,株式会社ペライチ,IT/通信/インターネット系,東京都渋谷区道玄坂1丁目19−9 第一暁ビル9階,"20,000万円",橋田一秀,31～50人,,2014年4月,[]
ameba ownd,,,,,,,,,
BiNDクラウド,デジタルステージ,IT/通信/インターネット系,東京都世田谷区池尻2-4-5 IID119,3000万円,熊崎隆人,31～50人,,1998年11月,[]
FC2ホームページ,,,,,,,,,
weebly,,,,,,,,,
Strikingly,,,,,,,,,
Prott,,,,,,,,,
忍者ホームページ,,,,,,,,,
universions,,,,,,,,,
Moqups,,,,,,,,,
e-shops crayon,,,,,,,,,
Webnode,,,,,,,,,
Fluid UI,,,,,,,,,
侍カート,,,,,,,,,
SiTest,株式会社グラッドキューブ,コンサルティング・専門サービス,大阪府大阪市中央区瓦町2-4-7 新瓦町ビル 8F,"8,549万円",金島 弘樹,51～100人,http://www.glad-cube.com/,2008年,['SiTest Lite']
Connecty CMS on Demand,,,,,,,,,
KINOTROPE,,,,,,,,,
花久留米,花久留米,IT/通信/インターネット系,東京都東久留米市中央町4-1-37,,原 秀一,2～10人,,2018年6月,[]
flamingo,,,,,,,,,
HeartCore,ハートコア株式会社,IT/通信/インターネット系,東京都品川区東五反田1-2-33 3F,"5,006万円",神野 純孝,31～50人,,2009年6月,[]
Drupalナビ,デジタルサーカス株式会社,IT/通信/インターネット系,東京都港区南青山3-5-2　南青山第1韮澤ビル2階,"82,849千円",田口 健,11～30人,,1999年2月,[]
goodsie,,,,,,,,,
WebStation,シーライヴ株式会社,IT/通信/インターネット系,大阪府〒541-0053　大阪市中央区本町4-2-12　野村不動産御堂筋本町ビル8F-11,"1,000 万円",久保田　浩嗣,2～10人,http://c-live.jp/,1997年4月,['ほすぴタッチ']
LinkS@T,株式会社ネットワールド,IT/通信/インターネット系,東京都中央区新川1-5-13 伊成ビル,"6,000万円",塚原 誠,101～200人,http://www.networld.ne.jp,1997年7月,"['WebS@T 改ざん検知サービス', 'e-会議サービス']"
Rabbit,,,,,,,,,
dino,株式会社リボルバー,IT/通信/インターネット系,東京都港区新橋5-33-10 4F,,小川 浩,11～30人,,2012年7月,[]
A-BiSU,株式会社ユニソンプラネット,IT/通信/インターネット系,大阪府大阪市阿倍野区阿倍野筋1-1-43　あべのハルカス32Ｆ,1000万円,金本相揮,31～50人,,2012年5月,[]
SITE PUBLIS,株式会社サイト・パブリス,IT/通信/インターネット系,東京都千代田区霞が関3-2-6 東京倶楽部ビルディング5F,,䔥 敬如,11～30人,https://www.sitepublis.net/,,"['MANEKU', 'TSUTAERU', 'MediaPack', 'Suggest AI', '【BOXILEXPO】株式会社サイト・パブリス_TUSTAERU']"
LeadGrid,株式会社GIG,IT/通信/インターネット系,東京都中央区日本橋浜町1-11-8 ザ・パークレックス日本橋浜町4階,"1億1,190万（資本準備金含む）",岩上 貴洋,51～100人,https://giginc.co.jp,2017年4月,"['Wantedly運用代行', 'Workship ENTERPRISE', 'Workship MAGAZINE', 'GIGのLINEアプリ開発サービス']"
BlueMonkey by Cloud CIRCUS,クラウドサーカス株式会社,IT/通信/インターネット系,東京都新宿区西新宿２－３－１　新宿モノリス１９階,,,201～300人,https://www.startialab.co.jp/,,"['BowNow by Cloud CIRCUS', 'AppGoose by Cloud CIRCUS', 'Plusdb by Cloud CIRCUS', 'IZANAI by Cloud CIRCUS', 'Fullstar by Cloud CIRCUS']"
Adobe Experience Manager,アドビ株式会社,IT/通信/インターネット系,東京都品川区大崎 1丁目11番2号　ゲートシティ大崎 イーストタワー,1億8千万円,神谷 知信,501～1000人,,1992年,"['Adobe Marketo Engage', 'Adobe Experience Manager']"
CHATCART,株式会社マッジ,IT/通信/インターネット系,東京都渋谷区神宮前１－１４－２原宿ル・ポンテビル４階,,,2～10人,,,['CHATCART']
DLPO,ＤＬＰＯ株式会社,IT/通信/インターネット系,東京都渋谷区広尾５－４－１２大成鋼機ヒﾞル４階,"1,000万円",作左部 勇次郎,2～10人,,2018年4月,[]
Gyro-n LPO,,,,,,,,,
どこどこJP,,,,,,,,,
SiTest Lite,株式会社グラッドキューブ,コンサルティング・専門サービス,大阪府大阪市中央区瓦町2-4-7 新瓦町ビル 8F,"8,549万円",金島 弘樹,51～100人,http://www.glad-cube.com/,2008年,['SiTest']
Dockpit,株式会社ヴァリューズ,コンサルティング・専門サービス,東京都港区赤坂2-19-4 FORUM赤坂 5F,100000000円,辻本秀幸,51～100人,,2009年9月,"['eMark+', 'Dockpit', 'Dockpit', 'eMark+', 'eMark+', '他社でコンバージョンしたユーザーのキーワードデータを活用したYouTube広告パッケージ']"
eMark+,株式会社ヴァリューズ,コンサルティング・専門サービス,東京都港区赤坂2-19-4 FORUM赤坂 5F,100000000円,辻本秀幸,51～100人,,2009年9月,"['eMark+', 'Dockpit', 'Dockpit', 'Dockpit', 'eMark+', '他社でコンバージョンしたユーザーのキーワードデータを活用したYouTube広告パッケージ']"
ISSO,株式会社ネモフィラ,コンサルティング・専門サービス,東京都港区赤坂2-17-55 赤坂大野ビル4階,2693万円,島谷 豊,31～50人,https://nemophila.co.jp/,2007年6月,"['ISSO', 'ISSO']"
Form Assist,株式会社ショーケース,IT/通信/インターネット系,東京都東京都港区六本木1-9-9 六本木ファーストビル 14F,"337,450千円",永田 豊志,51～100人,,1996年2月,"['CVリフト', 'ProTech ID Checker', '【BOXILEXPO】株式会社ショーケース_フォームアシスト', 'おまかせアナリスト']"Gyro-n EFO,,,,,,,,,
EFO CUBE,株式会社GeeeN,IT/通信/インターネット系,東京都渋谷区円山町15－4　K2（近藤ビル）2階,3000,鈴木　章裕,11～30人,,2013年9月,[]
GORILLA EFO,ブルースクレイ・ジャパン株式会社,IT/通信/インターネット系,東京都渋谷区渋谷 3-19-1　オミビル8F,"5,000万円",天野 拓,51～100人,,2008年5月,[]
Easy Entry,,,,,,,,,
スマートUPフォーム,,,,,,,,,
LACNE FORM+,,,,,,,,,
formy,株式会社リーピー,IT/通信/インターネット系,岐阜県岐阜市香蘭3丁目7番地,"1,000万円",川口聡,31～50人,https://leapy.jp/,2013年10月,"['HRサイト', 'motolist', 'wikipy', 'Pace']"
EFOcats,株式会社エフカフェ,IT/通信/インターネット系,大阪府大阪市淀川区西中島５丁目１４番２２号リクルート新大阪ビル８Ｆ,,江上周平,11～30人,,2003年11月,[]
ISSO,株式会社ネモフィラ,コンサルティング・専門サービス,東京都港区赤坂2-17-55 赤坂大野ビル4階,2693万円,島谷 豊,31～50人,https://nemophila.co.jp/,2007年6月,"['ISSO', 'ISSO']"
サグーワークス,株式会社ウィルゲート,IT/通信/インターネット系,東京都渋谷区渋谷3-12-18渋谷南東急ビル2F,6000万円,小島梨揮,101～200人,,2006年6月,"['ウィルゲートのSEOサービス', 'エディトル']"
FILM BANK,InSync株式会社,コンサルティング・専門サービス,東京都中央区日本橋3-2-14,,,2～10人,,,[]
Writing Works,株式会社F.LIGHT,IT/通信/インターネット系,東京都新宿区大久保3-8-3-2909,,,11～30人,,,[]
モバリスト,株式会社ガイアックス,IT/通信/インターネット系,東京都,,,101～200人,,,[]
オウンドメディアスタートパック,株式会社イノーバ,コンサルティング・専門サービス,東京都文京区小石川1-4-1 住友不動産後楽園ビル18F,"324,235,000",宗像 淳,31～50人,,2011年6月,['Cloud CMO']
iZooto,株式会社アッション,IT/通信/インターネット系,東京都目黒区目黒1-4-16　目黒Gビル５F,980万円,木下 洋平,2～10人,http://www.assion.co.jp/,2009年2月,['Visual Website Optimizer']
サムライト,サムライト株式会社,IT/通信/インターネット系,東京都渋谷区渋谷2-1-12 東京セントラル宮益坂上8F,"9,500万円",池戸聡,51～100人,,2013年9月,[]
TechAcademyマガジン,キラメックス株式会社,IT/通信/インターネット系,東京都渋谷区渋谷1-17-4 PMO渋谷8F,,樋口 隆広,31～50人,,2009年2月,"['TechAcademyキャリア', 'TechAcademy']"
Workship MAGAZINE,株式会社GIG,IT/通信/インターネット系,東京都中央区日本橋浜町1-11-8 ザ・パークレックス日本橋浜町4階,"1億1,190万（資本準備金含む）",岩上 貴洋,51～100人,https://giginc.co.jp,2017年4月,"['Wantedly運用代行', 'Workship ENTERPRISE', 'GIGのLINEアプリ開発サービス', 'LeadGrid']"
e-Distribute,プレスパッド・ジャパン合同会社,IT/通信/インターネット系,東京都港区港南１－９－３６　NTTDATA品川ビル　13階,,村野雄一,2～10人,,2019年12月,['e-Store']
e-Store,プレスパッド・ジャパン合同会社,IT/通信/インターネット系,東京都港区港南１－９－３６　NTTDATA品川ビル　13階,,村野雄一,2～10人,,2019年12月,['e-Distribute']
Adobe Experience Manager,アドビ株式会社,IT/通信/インターネット系,東京都品川区大崎 1丁目11番2号　ゲートシティ大崎 イーストタワー,1億8千万円,神谷 知信,501～1000人,,1992年,"['Adobe Marketo Engage', 'Adobe Experience Manager']"
GMOおみせアプリ,ＧＭＯデジタルラボ株式会社,IT/通信/インターネット系,北海道札幌市中央区北２条西３丁目１敷島ビル５Ｆ,"3,455万円",山田 裕一,51～100人,,1993年12月,['GMOおみせアプリ']
SmartBeat,,,,,,,,,
DeployGate,,,,,,,,,
Crashlytics,,,,,,,,,
TestFairy,,,,,,,,,
Proto.io,,,,,,,,,
Monaca,,,,,,,,,
CLINKS,ＣＬＩＮＫＳ株式会社,IT/通信/インターネット系,東京都,,,501～1000人,,,[]
JointApps,,,,,,,,,
CPQ Cloud,,,,,,,,,
Collabo!App,,,,,,,,,
GIGのLINEアプリ開発サービス,株式会社GIG,IT/通信/インターネット系,東京都中央区日本橋浜町1-11-8 ザ・パークレックス日本橋浜町4階,"1億1,190万（資本準備金含む）",岩上 貴洋,51～100人,https://giginc.co.jp,2017年4月,"['Wantedly運用代行', 'Workship ENTERPRISE', 'Workship MAGAZINE', 'LeadGrid']"
MGRe,株式会社ランチェスター,IT/通信/インターネット系,東京都港区南青山3-3-3 リビエラ南青山ビル B館 3F,,,31～50人,,,"['MGRe', 'MGRe']"
Google アナリティクス,,,,,,,,,
User Insight,,,,,,,,,
Ptengine,株式会社Ptmind,IT/通信/インターネット系,東京都渋谷区渋谷３丁目２７−１１ 6F 祐真ビル 本館区,34億円,鄭遠,51～100人,http://www.ptmind.co.jp/,2010年12月,['DataDeck']
AIアナリスト,株式会社WACUL,IT/通信/インターネット系,東京都千代田区 神田小川町3-26-8 2F,4億2600万円,大淵 亮平,51～100人,https://wacul-ai.com/,2010年10月,[]
Keywordmap,株式会社CINC,IT/通信/インターネット系,東京都港区赤坂1-9-13,,石松 友典,51～100人,,2014年4月,"['Keywordmap for SNS', 'CINCのSEOコンサルティング']"
Growth Push,,,,,,,,,
Adobe Experience Cloud,,,,,,,,,
Mixpanel,NTTコム オンライン・マーケティング・ソリューション株式会社,IT/通信/インターネット系,東京都品川区大崎１丁目５番１号,1億円,塚本　良江,101～200人,,2012年10月,"['ナビエクスプレス', 'TIBCO® Data Virtualization']"
AD EBiS,,,,,,,,,
Splunk® Enterprise,,,,,,,,,
yahooアクセス解析,,,,,,,,,
KISSmetrics,,,,,,,,,
clicktale,,,,,,,,,
Repro（リプロ）,Repro株式会社,IT/通信/インターネット系,東京都渋谷区代々木1丁目36-4全理連ビル 6階,2億648万円,平田祐介,201～300人,https://repro.io/,2014年4月,['Repro（リプロ）']
Juicer,ログリー株式会社,IT/通信/インターネット系,東京都渋谷区道玄坂一丁目１６番３号渋谷センタープレイス２Ｆ,"3億8,100万円",吉永 浩和,51～100人,https://corp.logly.co.jp/,2006年5月,[]
Visionalist,,,,,,,,,
検索順位チェックツールAZC,,,,,,,,,
eMark+,株式会社ヴァリューズ,コンサルティング・専門サービス,東京都港区赤坂2-19-4 FORUM赤坂 5F,100000000円,辻本秀幸,51～100人,,2009年9月,"['Dockpit', 'Dockpit', 'Dockpit', 'eMark+', 'eMark+', '他社でコンバージョンしたユーザーのキーワードデータを活用したYouTube広告パッケージ']"
Rank Tracker,,,,,,,,,
BULL,,,,,,,,,
やよいの顧客管理,,,,,,,,,
BitRFM4,,,,,,,,,
RFM分析いいお客様Pro,,,,,,,,,
LTV-lab,,,,,,,,,
Klarity,,,,,,,,,
sibulla,,,,,,,,,
ARGOS,ネオス株式会社,IT/通信/インターネット系,東京都,,,101～200人,,,[]
RTmetrics,オーリック・システムズ・ジャパン株式会社,IT/通信/インターネット系,東京都港区赤坂4-8-6　赤坂余湖ビル4F,"20,000,000円",幾留　浩一郎,11～30人,https://www.auriq.co.jp/,2018年11月,"['essentia', 'BIQQ EC KPI Monitor', 'RTmetrics for People Analytics', 'HOSHITORI']"
sui-sei,株式会社神戸デジタル・ラボ,IT/通信/インターネット系,兵庫県神戸市中央区京町７２番新クレセントビル,2億995万円,永吉 一郎,101～200人,,1995年10月,['nosy']
SpeedCurve,株式会社ドーモ,IT/通信/インターネット系,東京都中央区築地1-5-1 RENGA東銀座2F,"1,000万円",占部雅一,11～30人,https://www.domore.co.jp/,2000年12月,['Cloudflare']
GoQShortener,株式会社GoQSystem,IT/通信/インターネット系,東京都中央区京橋1丁目6-12-5F,950万円,藤本卓治,11～30人,,2009年2月,"['GoQSystem', 'GoQSmile', 'GoQ採用管理', 'GoQMieruca', 'GoQChat', 'GoQme', 'GoQMovie', 'GoQShortenerBusiness']"
GoQShortenerBusiness,株式会社GoQSystem,IT/通信/インターネット系,東京都中央区京橋1丁目6-12-5F,950万円,藤本卓治,11～30人,,2009年2月,"['GoQSystem', 'GoQSmile', 'GoQ採用管理', 'GoQMieruca', 'GoQChat', 'GoQme', 'GoQMovie', 'GoQShortener']"
DeeBoard,ディーテラー株式会社,コンサルティング・専門サービス,東京都港区浜松町2-2-15,広瀬信輔,740万円,2～10人,,2017年7月,['ディーテラーのデジタルマーケティングコンサルティング']
RTmetrics for People Analytics,オーリック・システムズ・ジャパン株式会社,IT/通信/インターネット系,東京都港区赤坂4-8-6　赤坂余湖ビル4F,"20,000,000円",幾留　浩一郎,11～30人,https://www.auriq.co.jp/,2018年11月,"['essentia', 'BIQQ EC KPI Monitor', 'RTmetrics', 'HOSHITORI']"
Dockpit,株式会社ヴァリューズ,コンサルティング・専門サービス,東京都港区赤坂2-19-4 FORUM赤坂 5F,100000000円,辻本秀幸,51～100人,,2009年9月,"['eMark+', 'Dockpit', 'Dockpit', 'eMark+', 'eMark+', '他社でコンバージョンしたユーザーのキーワードデータを活用したYouTube広告パッケージ']"
おまかせアナリスト,株式会社ショーケース,IT/通信/インターネット系,東京都東京都港区六本木1-9-9 六本木ファーストビル 14F,"337,450千円",永田 豊志,51～100人,,1996年2月,"['Form Assist', 'CVリフト', 'ProTech ID Checker', '【BOXILEXPO】株式会社ショーケース_フォームアシスト']"
DemandMetrics,,,,,,,,,
WILL GATE,,,,,,,,,
キーワードウォッチャー,,,,,,,,,
Gyro-n SEO,,,,,,,,,
ウィルゲートのSEOサービス,株式会社ウィルゲート,IT/通信/インターネット系,東京都渋谷区渋谷3-12-18渋谷南東急ビル2F,6000万円,小島梨揮,101～200人,,2006年6月,"['サグーワークス', 'エディトル']"
SEO TALK,,,,,,,,,
Paddle SEO,,,,,,,,,
CINCのSEOコンサルティング,株式会社CINC,IT/通信/インターネット系,東京都港区赤坂1-9-13,,石松 友典,51～100人,,2014年4月,"['Keywordmap', 'Keywordmap for SNS']"
CREATIVE SURVEY,クリエイティブサーベイ株式会社,IT/通信/インターネット系,東京都港区南青山2-2-8 DFビルディング9階,1億円,田口 亮,11～30人,https://jp.creativesurvey.com/,2014年7月,['CREATIVE SURVEY']
クアルトリクス カスタマーエクスペリエンス（CX）｜Qualtrics,クアルトリクス合同会社,IT/通信/インターネット系,東京都千代田区丸の内１－６－５ 丸の内北口ビルディング９階,,熊代 悟,51～100人,https://www.qualtrics.com/jp/,2016年9月,['クアルトリクス 従業員エクスペリエンス（EX）｜Qualtrics']
サイネージリレーション,株式会社電縁,IT/通信/インターネット系,東京都品川区西五反田1-21-8,3500万円,加藤俊男,101～200人,,2000年7月,[]
エイムクリエイツのデジタルサイネージ,株式会社エイムクリエイツ,小売/流通/商社系,東京都中野区中野３－３４－２８,1億円,佐々木　一,301～500人,,1959年8月,[]
e-Pod Digital,ＴＡＡＳ株式会社,IT/通信/インターネット系,東京都渋谷区東３丁目１６番１０号三浦ビル４Ｆ,,,2～10人,,,[]
リコー デジタルサイネージ,リコージャパン株式会社,メーカー/製造系,東京都港区芝３ー８－２芝公園ファーストビル,25億円,坂主 智弘,1000人以上,https://www.ricoh.co.jp/sales/about/outline/,1959年5月,[]
FORCAS,株式会社ユーザベース,IT/通信/インターネット系,東京都東京都港区六本木7-7-7 TRI-SEVEN ROPPONGI 13F,,稲垣裕介 / 佐久間衡,501～1000人,https://www.uzabase.com/,2008年4月,[]
